,participant_id,status,topic,response
118,284,niwi,frequency,-2
119,284,niwi,lower_price,-2
120,285,niwi,connection,-1
121,285,niwi,reliability,2
122,285,niwi,park_and_ride,1
123,285,niwi,frequency,2
124,285,niwi,lower_price,2
125,286,niwi,connection,no_answer
126,286,niwi,reliability,no_answer
127,286,niwi,park_and_ride,no_answer
128,286,niwi,frequency,no_answer
129,286,niwi,lower_price,no_answer
130,287,wimi,connection,0
131,287,wimi,reliability,1
132,287,wimi,park_and_ride,-2
133,287,wimi,frequency,2
134,287,wimi,lower_price,2
135,288,niwi,connection,-1
136,288,niwi,reliability,2
137,288,niwi,park_and_ride,1
138,288,niwi,frequency,1
139,288,niwi,lower_price,1
140,289,niwi,connection,no_answer
141,289,niwi,reliability,no_answer
142,289,niwi,park_and_ride,no_answer
143,289,niwi,frequency,no_answer
144,289,niwi,lower_price,no_answer
145,290,niwi,connection,1
146,290,niwi,reliability,1
147,290,niwi,park_and_ride,1
148,290,niwi,frequency,1
149,290,niwi,lower_price,2
150,291,student,connection,2
151,291,student,reliability,1
152,291,student,park_and_ride,-1
153,291,student,frequency,1
154,291,student,lower_price,-1
155,292,prof,connection,2
156,292,prof,reliability,-2
157,292,prof,park_and_ride,-2
158,292,prof,frequency,2
159,292,prof,lower_price,1
160,294,student,connection,-1
161,294,student,reliability,0
162,294,student,park_and_ride,no_opinion
163,294,student,frequency,no_opinion
164,294,student,lower_price,1
165,295,prof,connection,1
166,295,prof,reliability,1
167,295,prof,park_and_ride,-2
168,295,prof,frequency,1
169,295,prof,lower_price,0
170,296,niwi,connection,1
171,296,niwi,reliability,-1
172,296,niwi,park_and_ride,-2
173,296,niwi,frequency,2
174,296,niwi,lower_price,-1
175,298,wimi,connection,1
176,298,wimi,reliability,0
177,298,wimi,park_and_ride,-2
178,298,wimi,frequency,1
179,298,wimi,lower_price,1
180,299,student,connection,-2
181,299,student,reliability,-2
182,299,student,park_and_ride,2
183,299,student,frequency,-2
184,299,student,lower_price,-2
185,300,niwi,connection,1
186,300,niwi,reliability,0
187,300,niwi,park_and_ride,-1
188,300,niwi,frequency,1
189,300,niwi,lower_price,0
190,301,wimi,connection,2
191,301,wimi,reliability,1
192,301,wimi,park_and_ride,1
193,301,wimi,frequency,1
194,301,wimi,lower_price,-1
195,302,wimi,connection,1
196,302,wimi,reliability,1
197,302,wimi,park_and_ride,-2
198,302,wimi,frequency,1
199,302,wimi,lower_price,-1
200,303,niwi,connection,1
201,303,niwi,reliability,1
202,303,niwi,park_and_ride,-1
203,303,niwi,frequency,1
204,303,niwi,lower_price,2
205,304,student,connection,1
206,304,student,reliability,2
207,304,student,park_and_ride,2
208,304,student,frequency,-1
209,304,student,lower_price,2
210,305,niwi,connection,0
211,305,niwi,reliability,0
212,305,niwi,park_and_ride,0
213,305,niwi,frequency,0
214,305,niwi,lower_price,0
215,306,wimi,connection,-2
216,306,wimi,reliability,2
217,306,wimi,park_and_ride,-2
218,306,wimi,frequency,-2
219,306,wimi,lower_price,1
220,307,niwi,connection,2
221,307,niwi,reliability,no_opinion
222,307,niwi,park_and_ride,2
223,307,niwi,frequency,no_opinion
224,307,niwi,lower_price,2
225,309,wimi,connection,1
226,309,wimi,reliability,no_opinion
227,309,wimi,park_and_ride,-2
228,309,wimi,frequency,no_opinion
229,309,wimi,lower_price,no_opinion
230,310,niwi,connection,2
231,310,niwi,reliability,-2
232,310,niwi,park_and_ride,-2
233,310,niwi,frequency,-2
234,310,niwi,lower_price,-2
235,311,wimi,connection,-1
236,311,wimi,reliability,no_opinion
237,311,wimi,park_and_ride,-2
238,311,wimi,frequency,1
239,311,wimi,lower_price,-2
240,312,niwi,connection,no_answer
241,312,niwi,reliability,no_answer
242,312,niwi,park_and_ride,no_answer
243,312,niwi,frequency,no_answer
244,312,niwi,lower_price,no_answer
245,314,niwi,connection,2
246,314,niwi,reliability,2
247,314,niwi,park_and_ride,-1
248,314,niwi,frequency,1
249,314,niwi,lower_price,no_opinion
250,315,student,connection,2
251,315,student,reliability,2
252,315,student,park_and_ride,-1
253,315,student,frequency,2
254,315,student,lower_price,2
255,316,prof,connection,1
256,316,prof,reliability,1
257,316,prof,park_and_ride,no_answer
258,316,prof,frequency,2
259,316,prof,lower_price,1
260,318,niwi,connection,no_opinion
261,318,niwi,reliability,no_opinion
262,318,niwi,park_and_ride,no_opinion
263,318,niwi,frequency,1
264,318,niwi,lower_price,1
265,319,student,connection,2
266,319,student,reliability,2
267,319,student,park_and_ride,-1
268,319,student,frequency,2
269,319,student,lower_price,-1
270,320,student,connection,0
271,320,student,reliability,1
272,320,student,park_and_ride,no_opinion
273,320,student,frequency,1
274,320,student,lower_price,2
275,321,student,connection,2
276,321,student,reliability,2
277,321,student,park_and_ride,-2
278,321,student,frequency,2
279,321,student,lower_price,0
280,323,student,connection,2
281,323,student,reliability,2
282,323,student,park_and_ride,-2
283,323,student,frequency,2
284,323,student,lower_price,-2
285,330,niwi,connection,no_answer
286,330,niwi,reliability,2
287,330,niwi,park_and_ride,no_answer
288,330,niwi,frequency,no_answer
289,330,niwi,lower_price,no_answer
290,331,wimi,connection,1
291,331,wimi,reliability,0
292,331,wimi,park_and_ride,-2
293,331,wimi,frequency,0
294,331,wimi,lower_price,2
295,332,wimi,connection,no_answer
296,332,wimi,reliability,2
297,332,wimi,park_and_ride,2
298,332,wimi,frequency,no_answer
299,332,wimi,lower_price,2
300,333,niwi,connection,0
301,333,niwi,reliability,0
302,333,niwi,park_and_ride,0
303,333,niwi,frequency,2
304,333,niwi,lower_price,0
305,334,niwi,connection,-2
306,334,niwi,reliability,-2
307,334,niwi,park_and_ride,-2
308,334,niwi,frequency,-2
309,334,niwi,lower_price,-2
310,335,niwi,connection,0
311,335,niwi,reliability,1
312,335,niwi,park_and_ride,-1
313,335,niwi,frequency,2
314,335,niwi,lower_price,2
315,336,niwi,connection,1
316,336,niwi,reliability,no_opinion
317,336,niwi,park_and_ride,-1
318,336,niwi,frequency,2
319,336,niwi,lower_price,2
320,337,niwi,connection,-1
321,337,niwi,reliability,1
322,337,niwi,park_and_ride,2
323,337,niwi,frequency,0
324,337,niwi,lower_price,1
325,338,niwi,connection,no_opinion
326,338,niwi,reliability,-2
327,338,niwi,park_and_ride,-2
328,338,niwi,frequency,-2
329,338,niwi,lower_price,-2
330,339,wimi,connection,1
331,339,wimi,reliability,2
332,339,wimi,park_and_ride,-2
333,339,wimi,frequency,2
334,339,wimi,lower_price,2
335,340,wimi,connection,1
336,340,wimi,reliability,1
337,340,wimi,park_and_ride,-1
338,340,wimi,frequency,2
339,340,wimi,lower_price,1
340,342,wimi,connection,no_opinion
341,342,wimi,reliability,1
342,342,wimi,park_and_ride,no_opinion
343,342,wimi,frequency,1
344,342,wimi,lower_price,2
345,343,niwi,connection,-1
346,343,niwi,reliability,2
347,343,niwi,park_and_ride,-2
348,343,niwi,frequency,1
349,343,niwi,lower_price,-1
350,345,student,connection,2
351,345,student,reliability,2
352,345,student,park_and_ride,2
353,345,student,frequency,2
354,345,student,lower_price,2
355,346,wimi,connection,2
356,346,wimi,reliability,2
357,346,wimi,park_and_ride,-2
358,346,wimi,frequency,1
359,346,wimi,lower_price,1
360,347,student,connection,0
361,347,student,reliability,2
362,347,student,park_and_ride,-2
363,347,student,frequency,1
364,347,student,lower_price,2
365,348,wimi,connection,no_opinion
366,348,wimi,reliability,no_opinion
367,348,wimi,park_and_ride,no_opinion
368,348,wimi,frequency,no_opinion
369,348,wimi,lower_price,no_opinion
370,349,prof,connection,no_opinion
371,349,prof,reliability,no_opinion
372,349,prof,park_and_ride,no_opinion
373,349,prof,frequency,no_opinion
374,349,prof,lower_price,1
375,351,niwi,connection,2
376,351,niwi,reliability,2
377,351,niwi,park_and_ride,-1
378,351,niwi,frequency,2
379,351,niwi,lower_price,2
380,352,niwi,connection,2
381,352,niwi,reliability,1
382,352,niwi,park_and_ride,1
383,352,niwi,frequency,0
384,352,niwi,lower_price,2
385,355,prof,connection,no_opinion
386,355,prof,reliability,2
387,355,prof,park_and_ride,0
388,355,prof,frequency,2
389,355,prof,lower_price,no_opinion
390,356,other,connection,2
391,356,other,reliability,no_opinion
392,356,other,park_and_ride,no_opinion
393,356,other,frequency,2
394,356,other,lower_price,2
395,357,niwi,connection,1
396,357,niwi,reliability,2
397,357,niwi,park_and_ride,-2
398,357,niwi,frequency,2
399,357,niwi,lower_price,-2
400,358,niwi,connection,-2
401,358,niwi,reliability,-2
402,358,niwi,park_and_ride,no_opinion
403,358,niwi,frequency,-2
404,358,niwi,lower_price,-2
405,359,niwi,connection,no_opinion
406,359,niwi,reliability,no_opinion
407,359,niwi,park_and_ride,no_opinion
408,359,niwi,frequency,no_opinion
409,359,niwi,lower_price,no_opinion
410,361,wimi,connection,0
411,361,wimi,reliability,0
412,361,wimi,park_and_ride,no_answer
413,361,wimi,frequency,1
414,361,wimi,lower_price,1
415,362,student,connection,2
416,362,student,reliability,no_opinion
417,362,student,park_and_ride,no_opinion
418,362,student,frequency,no_opinion
419,362,student,lower_price,2
420,363,niwi,connection,2
421,363,niwi,reliability,2
422,363,niwi,park_and_ride,no_answer
423,363,niwi,frequency,2
424,363,niwi,lower_price,2
425,364,wimi,connection,1
426,364,wimi,reliability,0
427,364,wimi,park_and_ride,no_opinion
428,364,wimi,frequency,1
429,364,wimi,lower_price,0
430,365,wimi,connection,1
431,365,wimi,reliability,no_opinion
432,365,wimi,park_and_ride,-2
433,365,wimi,frequency,2
434,365,wimi,lower_price,2
435,367,niwi,connection,-1
436,367,niwi,reliability,-1
437,367,niwi,park_and_ride,-2
438,367,niwi,frequency,-1
439,367,niwi,lower_price,2
440,368,wimi,connection,1
441,368,wimi,reliability,1
442,368,wimi,park_and_ride,-2
443,368,wimi,frequency,1
444,368,wimi,lower_price,no_opinion
445,369,niwi,connection,2
446,369,niwi,reliability,no_opinion
447,369,niwi,park_and_ride,0
448,369,niwi,frequency,2
449,369,niwi,lower_price,2
450,370,prof,connection,1
451,370,prof,reliability,1
452,370,prof,park_and_ride,1
453,370,prof,frequency,1
454,370,prof,lower_price,-1
455,371,niwi,connection,no_opinion
456,371,niwi,reliability,no_opinion
457,371,niwi,park_and_ride,no_opinion
458,371,niwi,frequency,no_opinion
459,371,niwi,lower_price,no_opinion
460,372,niwi,connection,2
461,372,niwi,reliability,0
462,372,niwi,park_and_ride,0
463,372,niwi,frequency,0
464,372,niwi,lower_price,0
465,373,niwi,connection,no_answer
466,373,niwi,reliability,no_answer
467,373,niwi,park_and_ride,no_answer
468,373,niwi,frequency,no_answer
469,373,niwi,lower_price,no_answer
470,374,wimi,connection,no_opinion
471,374,wimi,reliability,no_opinion
472,374,wimi,park_and_ride,no_opinion
473,374,wimi,frequency,2
474,374,wimi,lower_price,no_opinion
475,376,niwi,connection,2
476,376,niwi,reliability,0
477,376,niwi,park_and_ride,0
478,376,niwi,frequency,0
479,376,niwi,lower_price,2
480,377,student,connection,1
481,377,student,reliability,2
482,377,student,park_and_ride,-2
483,377,student,frequency,2
484,377,student,lower_price,0
485,378,prof,connection,no_opinion
486,378,prof,reliability,no_opinion
487,378,prof,park_and_ride,no_opinion
488,378,prof,frequency,no_opinion
489,378,prof,lower_price,no_opinion
490,379,niwi,connection,2
491,379,niwi,reliability,no_opinion
492,379,niwi,park_and_ride,no_opinion
493,379,niwi,frequency,no_opinion
494,379,niwi,lower_price,no_opinion
495,380,niwi,connection,no_answer
496,380,niwi,reliability,no_answer
497,380,niwi,park_and_ride,no_answer
498,380,niwi,frequency,no_answer
499,380,niwi,lower_price,2
500,381,niwi,connection,1
501,381,niwi,reliability,2
502,381,niwi,park_and_ride,1
503,381,niwi,frequency,1
504,381,niwi,lower_price,1
505,382,niwi,connection,no_opinion
506,382,niwi,reliability,no_opinion
507,382,niwi,park_and_ride,no_opinion
508,382,niwi,frequency,no_opinion
509,382,niwi,lower_price,no_opinion
510,384,wimi,connection,no_opinion
511,384,wimi,reliability,no_opinion
512,384,wimi,park_and_ride,no_opinion
513,384,wimi,frequency,no_opinion
514,384,wimi,lower_price,no_opinion
515,385,niwi,connection,no_answer
516,385,niwi,reliability,no_answer
517,385,niwi,park_and_ride,no_answer
518,385,niwi,frequency,-2
519,385,niwi,lower_price,-2
520,387,wimi,connection,no_opinion
521,387,wimi,reliability,no_opinion
522,387,wimi,park_and_ride,no_opinion
523,387,wimi,frequency,no_opinion
524,387,wimi,lower_price,no_opinion
525,388,wimi,connection,0
526,388,wimi,reliability,1
527,388,wimi,park_and_ride,-1
528,388,wimi,frequency,1
529,388,wimi,lower_price,2
530,389,niwi,connection,no_opinion
531,389,niwi,reliability,2
532,389,niwi,park_and_ride,no_opinion
533,389,niwi,frequency,no_opinion
534,389,niwi,lower_price,2
535,391,niwi,connection,1
536,391,niwi,reliability,2
537,391,niwi,park_and_ride,-1
538,391,niwi,frequency,1
539,391,niwi,lower_price,0
540,392,niwi,connection,-2
541,392,niwi,reliability,-2
542,392,niwi,park_and_ride,-2
543,392,niwi,frequency,-2
544,392,niwi,lower_price,-2
545,393,student,connection,-2
546,393,student,reliability,no_opinion
547,393,student,park_and_ride,-2
548,393,student,frequency,no_opinion
549,393,student,lower_price,no_opinion
550,394,niwi,connection,no_opinion
551,394,niwi,reliability,no_opinion
552,394,niwi,park_and_ride,no_opinion
553,394,niwi,frequency,no_opinion
554,394,niwi,lower_price,1
555,396,other,connection,2
556,396,other,reliability,0
557,396,other,park_and_ride,0
558,396,other,frequency,2
559,396,other,lower_price,2
560,397,niwi,connection,1
561,397,niwi,reliability,1
562,397,niwi,park_and_ride,1
563,397,niwi,frequency,1
564,397,niwi,lower_price,1
565,398,niwi,connection,2
566,398,niwi,reliability,2
567,398,niwi,park_and_ride,-1
568,398,niwi,frequency,2
569,398,niwi,lower_price,2
570,400,wimi,connection,1
571,400,wimi,reliability,1
572,400,wimi,park_and_ride,-2
573,400,wimi,frequency,2
574,400,wimi,lower_price,2
575,401,niwi,connection,no_opinion
576,401,niwi,reliability,1
577,401,niwi,park_and_ride,-2
578,401,niwi,frequency,2
579,401,niwi,lower_price,1
580,404,niwi,connection,2
581,404,niwi,reliability,2
582,404,niwi,park_and_ride,no_answer
583,404,niwi,frequency,no_answer
584,404,niwi,lower_price,2
585,405,student,connection,0
586,405,student,reliability,2
587,405,student,park_and_ride,0
588,405,student,frequency,1
589,405,student,lower_price,2
590,406,wimi,connection,2
591,406,wimi,reliability,1
592,406,wimi,park_and_ride,-2
593,406,wimi,frequency,-2
594,406,wimi,lower_price,-2
595,407,niwi,connection,2
596,407,niwi,reliability,2
597,407,niwi,park_and_ride,-1
598,407,niwi,frequency,0
599,407,niwi,lower_price,0
600,408,niwi,connection,0
601,408,niwi,reliability,0
602,408,niwi,park_and_ride,-2
603,408,niwi,frequency,0
604,408,niwi,lower_price,2
605,409,niwi,connection,1
606,409,niwi,reliability,no_opinion
607,409,niwi,park_and_ride,no_opinion
608,409,niwi,frequency,2
609,409,niwi,lower_price,1
610,410,wimi,connection,2
611,410,wimi,reliability,0
612,410,wimi,park_and_ride,-2
613,410,wimi,frequency,2
614,410,wimi,lower_price,-1
615,411,prof,connection,1
616,411,prof,reliability,1
617,411,prof,park_and_ride,-2
618,411,prof,frequency,2
619,411,prof,lower_price,-2
620,412,student,connection,1
621,412,student,reliability,1
622,412,student,park_and_ride,-1
623,412,student,frequency,1
624,412,student,lower_price,1
625,414,student,connection,2
626,414,student,reliability,2
627,414,student,park_and_ride,-1
628,414,student,frequency,2
629,414,student,lower_price,0
630,416,wimi,connection,no_opinion
631,416,wimi,reliability,0
632,416,wimi,park_and_ride,no_opinion
633,416,wimi,frequency,1
634,416,wimi,lower_price,2
635,417,prof,connection,no_answer
636,417,prof,reliability,no_answer
637,417,prof,park_and_ride,no_answer
638,417,prof,frequency,2
639,417,prof,lower_price,no_answer
640,419,student,connection,no_opinion
641,419,student,reliability,2
642,419,student,park_and_ride,no_opinion
643,419,student,frequency,no_opinion
644,419,student,lower_price,2
645,421,wimi,connection,2
646,421,wimi,reliability,no_answer
647,421,wimi,park_and_ride,no_answer
648,421,wimi,frequency,no_answer
649,421,wimi,lower_price,no_answer
650,422,niwi,connection,-1
651,422,niwi,reliability,-1
652,422,niwi,park_and_ride,-1
653,422,niwi,frequency,-1
654,422,niwi,lower_price,-1
655,423,wimi,connection,no_opinion
656,423,wimi,reliability,no_opinion
657,423,wimi,park_and_ride,no_opinion
658,423,wimi,frequency,no_opinion
659,423,wimi,lower_price,no_opinion
660,424,prof,connection,1
661,424,prof,reliability,1
662,424,prof,park_and_ride,no_opinion
663,424,prof,frequency,1
664,424,prof,lower_price,0
665,425,student,connection,1
666,425,student,reliability,1
667,425,student,park_and_ride,-1
668,425,student,frequency,2
669,425,student,lower_price,1
670,427,niwi,connection,-2
671,427,niwi,reliability,-2
672,427,niwi,park_and_ride,0
673,427,niwi,frequency,-2
674,427,niwi,lower_price,-2
675,428,student,connection,2
676,428,student,reliability,2
677,428,student,park_and_ride,-1
678,428,student,frequency,1
679,428,student,lower_price,2
680,429,niwi,connection,2
681,429,niwi,reliability,2
682,429,niwi,park_and_ride,-2
683,429,niwi,frequency,2
684,429,niwi,lower_price,2
685,430,student,connection,2
686,430,student,reliability,2
687,430,student,park_and_ride,-2
688,430,student,frequency,2
689,430,student,lower_price,0
690,431,student,connection,-2
691,431,student,reliability,1
692,431,student,park_and_ride,-2
693,431,student,frequency,2
694,431,student,lower_price,-2
695,432,niwi,connection,no_opinion
696,432,niwi,reliability,no_opinion
697,432,niwi,park_and_ride,no_opinion
698,432,niwi,frequency,no_opinion
699,432,niwi,lower_price,no_opinion
700,433,niwi,connection,2
701,433,niwi,reliability,2
702,433,niwi,park_and_ride,0
703,433,niwi,frequency,2
704,433,niwi,lower_price,2
705,434,wimi,connection,1
706,434,wimi,reliability,1
707,434,wimi,park_and_ride,0
708,434,wimi,frequency,2
709,434,wimi,lower_price,1
710,436,student,connection,2
711,436,student,reliability,2
712,436,student,park_and_ride,no_opinion
713,436,student,frequency,2
714,436,student,lower_price,no_opinion
715,437,wimi,connection,1
716,437,wimi,reliability,0
717,437,wimi,park_and_ride,-2
718,437,wimi,frequency,1
719,437,wimi,lower_price,2
720,438,niwi,connection,0
721,438,niwi,reliability,0
722,438,niwi,park_and_ride,0
723,438,niwi,frequency,0
724,438,niwi,lower_price,0
725,441,student,connection,1
726,441,student,reliability,2
727,441,student,park_and_ride,-2
728,441,student,frequency,1
729,441,student,lower_price,no_opinion
730,442,wimi,connection,2
731,442,wimi,reliability,2
732,442,wimi,park_and_ride,no_answer
733,442,wimi,frequency,2
734,442,wimi,lower_price,no_answer
735,443,wimi,connection,1
736,443,wimi,reliability,0
737,443,wimi,park_and_ride,-2
738,443,wimi,frequency,2
739,443,wimi,lower_price,0
740,444,wimi,connection,1
741,444,wimi,reliability,1
742,444,wimi,park_and_ride,-2
743,444,wimi,frequency,-1
744,444,wimi,lower_price,1
745,445,wimi,connection,no_opinion
746,445,wimi,reliability,no_opinion
747,445,wimi,park_and_ride,no_opinion
748,445,wimi,frequency,2
749,445,wimi,lower_price,no_opinion
750,446,wimi,connection,no_opinion
751,446,wimi,reliability,no_opinion
752,446,wimi,park_and_ride,no_opinion
753,446,wimi,frequency,no_opinion
754,446,wimi,lower_price,no_opinion
755,448,niwi,connection,0
756,448,niwi,reliability,0
757,448,niwi,park_and_ride,0
758,448,niwi,frequency,0
759,448,niwi,lower_price,1
760,449,niwi,connection,2
761,449,niwi,reliability,0
762,449,niwi,park_and_ride,0
763,449,niwi,frequency,1
764,449,niwi,lower_price,2
765,450,niwi,connection,no_answer
766,450,niwi,reliability,no_answer
767,450,niwi,park_and_ride,no_answer
768,450,niwi,frequency,no_opinion
769,450,niwi,lower_price,no_opinion
770,451,student,connection,no_opinion
771,451,student,reliability,no_opinion
772,451,student,park_and_ride,no_opinion
773,451,student,frequency,no_opinion
774,451,student,lower_price,no_opinion
775,453,niwi,connection,1
776,453,niwi,reliability,0
777,453,niwi,park_and_ride,-2
778,453,niwi,frequency,1
779,453,niwi,lower_price,1
780,454,student,connection,-2
781,454,student,reliability,-1
782,454,student,park_and_ride,1
783,454,student,frequency,-2
784,454,student,lower_price,0
785,455,student,connection,2
786,455,student,reliability,-1
787,455,student,park_and_ride,-2
788,455,student,frequency,-1
789,455,student,lower_price,-2
790,456,student,connection,2
791,456,student,reliability,2
792,456,student,park_and_ride,0
793,456,student,frequency,2
794,456,student,lower_price,2
795,457,niwi,connection,1
796,457,niwi,reliability,2
797,457,niwi,park_and_ride,1
798,457,niwi,frequency,2
799,457,niwi,lower_price,0
800,458,niwi,connection,2
801,458,niwi,reliability,no_answer
802,458,niwi,park_and_ride,no_answer
803,458,niwi,frequency,no_answer
804,458,niwi,lower_price,2
805,460,student,connection,2
806,460,student,reliability,2
807,460,student,park_and_ride,-2
808,460,student,frequency,2
809,460,student,lower_price,-1
810,461,student,connection,1
811,461,student,reliability,2
812,461,student,park_and_ride,0
813,461,student,frequency,1
814,461,student,lower_price,2
815,462,student,connection,1
816,462,student,reliability,1
817,462,student,park_and_ride,-2
818,462,student,frequency,2
819,462,student,lower_price,0
820,463,student,connection,2
821,463,student,reliability,0
822,463,student,park_and_ride,1
823,463,student,frequency,2
824,463,student,lower_price,-2
825,464,niwi,connection,2
826,464,niwi,reliability,0
827,464,niwi,park_and_ride,-2
828,464,niwi,frequency,1
829,464,niwi,lower_price,2
830,465,student,connection,-2
831,465,student,reliability,1
832,465,student,park_and_ride,-2
833,465,student,frequency,0
834,465,student,lower_price,0
835,466,niwi,connection,1
836,466,niwi,reliability,2
837,466,niwi,park_and_ride,-2
838,466,niwi,frequency,2
839,466,niwi,lower_price,1
840,468,student,connection,1
841,468,student,reliability,1
842,468,student,park_and_ride,0
843,468,student,frequency,0
844,468,student,lower_price,1
845,469,student,connection,1
846,469,student,reliability,2
847,469,student,park_and_ride,0
848,469,student,frequency,2
849,469,student,lower_price,2
850,470,student,connection,no_answer
851,470,student,reliability,no_answer
852,470,student,park_and_ride,no_answer
853,470,student,frequency,no_answer
854,470,student,lower_price,no_answer
855,471,niwi,connection,2
856,471,niwi,reliability,2
857,471,niwi,park_and_ride,no_answer
858,471,niwi,frequency,2
859,471,niwi,lower_price,2
860,473,wimi,connection,2
861,473,wimi,reliability,1
862,473,wimi,park_and_ride,-2
863,473,wimi,frequency,2
864,473,wimi,lower_price,0
865,474,wimi,connection,1
866,474,wimi,reliability,1
867,474,wimi,park_and_ride,1
868,474,wimi,frequency,2
869,474,wimi,lower_price,1
870,475,niwi,connection,2
871,475,niwi,reliability,-2
872,475,niwi,park_and_ride,0
873,475,niwi,frequency,1
874,475,niwi,lower_price,1
875,476,prof,connection,2
876,476,prof,reliability,2
877,476,prof,park_and_ride,no_answer
878,476,prof,frequency,2
879,476,prof,lower_price,1
880,478,niwi,connection,-2
881,478,niwi,reliability,-2
882,478,niwi,park_and_ride,-2
883,478,niwi,frequency,1
884,478,niwi,lower_price,2
885,479,student,connection,0
886,479,student,reliability,-1
887,479,student,park_and_ride,-1
888,479,student,frequency,-1
889,479,student,lower_price,-1
890,480,student,connection,1
891,480,student,reliability,2
892,480,student,park_and_ride,0
893,480,student,frequency,0
894,480,student,lower_price,1
895,481,wimi,connection,2
896,481,wimi,reliability,1
897,481,wimi,park_and_ride,-2
898,481,wimi,frequency,1
899,481,wimi,lower_price,0
900,482,student,connection,0
901,482,student,reliability,1
902,482,student,park_and_ride,0
903,482,student,frequency,2
904,482,student,lower_price,1
905,483,wimi,connection,2
906,483,wimi,reliability,1
907,483,wimi,park_and_ride,no_opinion
908,483,wimi,frequency,2
909,483,wimi,lower_price,2
910,484,student,connection,2
911,484,student,reliability,0
912,484,student,park_and_ride,-2
913,484,student,frequency,2
914,484,student,lower_price,0
915,485,student,connection,no_opinion
916,485,student,reliability,2
917,485,student,park_and_ride,no_opinion
918,485,student,frequency,1
919,485,student,lower_price,1
920,486,student,connection,2
921,486,student,reliability,2
922,486,student,park_and_ride,no_opinion
923,486,student,frequency,2
924,486,student,lower_price,1
925,487,wimi,connection,-2
